route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
30,Tsawwassen,Duke Point,2018,04,26,20,15,Queen of Alberni,121
2,Horseshoe Bay,Departure Bay,2018,04,15,18,35,Queen of Surrey,125
8,Horseshoe Bay,Bowen Island,2018,04,05,10,15,Queen of Capilano,19
2,Departure Bay,Horseshoe Bay,2018,04,24,20,45,Queen of Surrey,109
3,Langdale,Horseshoe Bay,2018,04,13,18,40,Queen of Cowichan,46
1,Swartz Bay,Tsawwassen,2018,04,30,17,00,Coastal Renaissance,90
3,Langdale,Horseshoe Bay,2018,04,15,17,25,Queen of Surrey,53
8,Horseshoe Bay,Bowen Island,2018,04,05,12,35,Queen of Capilano,17
4,Swartz Bay,Fulford Harbour,2018,04,01,15,00,Skeena Queen,42
30,Tsawwassen,Duke Point,2018,04,16,22,45,Queen of Coquitlam,120
8,Horseshoe Bay,Bowen Island,2018,04,04,15,30,Queen of Capilano,21
3,Langdale,Horseshoe Bay,2018,04,19,10,50,Queen of Surrey,52
8,Horseshoe Bay,Bowen Island,2018,04,26,05,50,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,11,18,50,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,18,15,00,Coastal Renaissance,88
2,Departure Bay,Horseshoe Bay,2018,04,14,15,20,Queen of Cowichan,100
8,Horseshoe Bay,Bowen Island,2018,04,20,12,35,Queen of Capilano,15
1,Swartz Bay,Tsawwassen,2018,04,15,07,00,Spirit of Vancouver Island,98
3,Horseshoe Bay,Langdale,2018,04,01,19,50,Queen of Cowichan,42
1,Tsawwassen,Swartz Bay,2018,04,11,17,00,Spirit of Vancouver Island,106
30,Duke Point,Tsawwassen,2018,04,15,15,15,Queen of Coquitlam,129
3,Horseshoe Bay,Langdale,2018,04,06,22,55,Queen of Surrey,47
3,Horseshoe Bay,Langdale,2018,04,29,07,30,Queen of Surrey,40
1,Swartz Bay,Tsawwassen,2018,04,22,07,00,Spirit of Vancouver Island,98
8,Horseshoe Bay,Bowen Island,2018,04,08,09,05,Queen of Capilano,17
1,Tsawwassen,Swartz Bay,2018,04,21,21,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2018,04,13,10,15,Queen of Coquitlam,115
1,Tsawwassen,Swartz Bay,2018,04,17,11,00,Coastal Renaissance,88
1,Swartz Bay,Tsawwassen,2018,04,06,09,00,Coastal Renaissance,88
3,Langdale,Horseshoe Bay,2018,04,04,06,20,Queen of Surrey,40
2,Departure Bay,Horseshoe Bay,2018,04,13,15,20,Queen of Cowichan,112
3,Langdale,Horseshoe Bay,2018,04,27,13,05,Queen of Surrey,51
4,Swartz Bay,Fulford Harbour,2018,04,22,13,00,Skeena Queen,120
1,Tsawwassen,Swartz Bay,2018,04,07,11,00,Coastal Renaissance,86
3,Langdale,Horseshoe Bay,2018,04,15,15,15,Queen of Surrey,49
4,Swartz Bay,Fulford Harbour,2018,04,09,21,00,Skeena Queen,26
3,Horseshoe Bay,Langdale,2018,04,04,09,45,Queen of Surrey,45
3,Langdale,Horseshoe Bay,2018,04,04,08,40,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,04,14,16,20,Queen of Surrey,41
1,Swartz Bay,Tsawwassen,2018,04,02,15,00,Spirit of Vancouver Island,88
3,Horseshoe Bay,Langdale,2018,04,17,14,10,Queen of Surrey,44
30,Tsawwassen,Duke Point,2018,04,10,13,30,Coastal Inspiration,118
30,Duke Point,Tsawwassen,2018,04,28,15,15,Queen of Coquitlam,131
2,Departure Bay,Horseshoe Bay,2018,04,22,10,40,Queen of Cowichan,106
3,Horseshoe Bay,Langdale,2018,04,24,17,30,Queen of Cowichan,46
30,Duke Point,Tsawwassen,2018,04,28,10,15,Queen of Coquitlam,151
2,Horseshoe Bay,Departure Bay,2018,04,22,06,15,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,04,01,21,00,Skeena Queen,26
3,Horseshoe Bay,Langdale,2018,04,23,07,30,Queen of Surrey,41
2,Horseshoe Bay,Departure Bay,2018,04,30,13,00,Queen of Cowichan,110
2,Departure Bay,Horseshoe Bay,2018,04,02,15,20,Queen of Cowichan,102
8,Horseshoe Bay,Bowen Island,2018,04,04,11,25,Queen of Capilano,28
30,Tsawwassen,Duke Point,2018,04,05,07,45,Queen of Coquitlam,115
4,Swartz Bay,Fulford Harbour,2018,04,01,09,00,Skeena Queen,30
4,Swartz Bay,Fulford Harbour,2018,04,21,19,00,Skeena Queen,28
30,Duke Point,Tsawwassen,2018,04,15,22,45,Queen of Alberni,121
30,Tsawwassen,Duke Point,2018,04,01,12,45,Coastal Inspiration,119
4,Swartz Bay,Fulford Harbour,2018,04,25,07,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2018,04,05,15,00,Spirit of Vancouver Island,94
3,Horseshoe Bay,Langdale,2018,04,19,16,20,Queen of Surrey,60
30,Tsawwassen,Duke Point,2018,04,18,17,45,Queen of Coquitlam,123
1,Tsawwassen,Swartz Bay,2018,04,25,19,00,Coastal Renaissance,94
3,Horseshoe Bay,Langdale,2018,04,11,22,55,Queen of Surrey,44
1,Swartz Bay,Tsawwassen,2018,04,28,15,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,04,26,16,00,Coastal Inspiration,94
1,Swartz Bay,Tsawwassen,2018,04,29,07,00,Spirit of Vancouver Island,92
2,Departure Bay,Horseshoe Bay,2018,04,20,22,10,Queen of Oak Bay,106
1,Swartz Bay,Tsawwassen,2018,04,17,21,00,Coastal Renaissance,88
30,Duke Point,Tsawwassen,2018,04,04,05,15,Queen of Coquitlam,125
8,Horseshoe Bay,Bowen Island,2018,04,21,16,35,Queen of Capilano,19
1,Swartz Bay,Tsawwassen,2018,04,04,12,00,Coastal Inspiration,94
1,Tsawwassen,Swartz Bay,2018,04,02,11,00,Coastal Celebration,92
8,Horseshoe Bay,Bowen Island,2018,04,24,15,30,Queen of Capilano,24
1,Swartz Bay,Tsawwassen,2018,04,23,07,00,Spirit of Vancouver Island,90
30,Tsawwassen,Duke Point,2018,04,17,15,15,Queen of Alberni,121
8,Horseshoe Bay,Bowen Island,2018,04,10,17,45,Queen of Capilano,17
2,Departure Bay,Horseshoe Bay,2018,04,09,13,00,Queen of Oak Bay,104
8,Horseshoe Bay,Bowen Island,2018,04,21,06,50,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,04,09,12,45,Queen of Coquitlam,125
2,Departure Bay,Horseshoe Bay,2018,04,28,10,40,Queen of Cowichan,102
8,Horseshoe Bay,Bowen Island,2018,04,13,17,45,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,04,25,15,15,Queen of Coquitlam,127
2,Horseshoe Bay,Departure Bay,2018,04,23,08,25,Queen of Cowichan,101
1,Tsawwassen,Swartz Bay,2018,04,27,08,00,Queen of New Westminster,112
8,Horseshoe Bay,Bowen Island,2018,04,30,17,45,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,04,05,15,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,04,19,21,00,Coastal Renaissance,92
1,Swartz Bay,Tsawwassen,2018,04,22,09,00,Coastal Renaissance,90
1,Swartz Bay,Tsawwassen,2018,04,08,11,00,Spirit of Vancouver Island,90
2,Departure Bay,Horseshoe Bay,2018,04,18,10,40,Queen of Cowichan,106
4,Swartz Bay,Fulford Harbour,2018,04,12,17,00,Skeena Queen,38
4,Swartz Bay,Fulford Harbour,2018,04,02,13,00,Skeena Queen,28
3,Langdale,Horseshoe Bay,2018,04,03,17,25,Queen of Surrey,41
30,Tsawwassen,Duke Point,2018,04,18,10,15,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,04,23,11,00,Spirit of Vancouver Island,96
2,Departure Bay,Horseshoe Bay,2018,04,09,10,40,Queen of Cowichan,106
30,Tsawwassen,Duke Point,2018,04,08,17,45,Queen of Coquitlam,135
3,Langdale,Horseshoe Bay,2018,04,04,10,50,Queen of Surrey,46
1,Tsawwassen,Swartz Bay,2018,04,15,07,00,Coastal Renaissance,96
30,Duke Point,Tsawwassen,2018,04,27,12,45,Queen of Alberni,125
4,Swartz Bay,Fulford Harbour,2018,04,28,11,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,11,08,00,Queen of Capilano,23
2,Departure Bay,Horseshoe Bay,2018,04,26,13,00,Queen of Oak Bay,106
1,Swartz Bay,Tsawwassen,2018,04,30,11,00,Spirit of Vancouver Island,88
8,Horseshoe Bay,Bowen Island,2018,04,07,08,00,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,04,05,11,00,Spirit of Vancouver Island,98
8,Horseshoe Bay,Bowen Island,2018,04,06,15,30,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,04,15,22,10,Queen of Cowichan,105
1,Swartz Bay,Tsawwassen,2018,04,02,12,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,04,23,09,05,Queen of Capilano,23
8,Horseshoe Bay,Bowen Island,2018,04,02,15,30,Queen of Capilano,20
1,Tsawwassen,Swartz Bay,2018,04,23,15,00,Coastal Renaissance,90
2,Departure Bay,Horseshoe Bay,2018,04,25,15,20,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,04,23,09,45,Queen of Surrey,45
1,Swartz Bay,Tsawwassen,2018,04,01,17,00,Coastal Celebration,98
3,Langdale,Horseshoe Bay,2018,04,06,06,20,Queen of Surrey,40
1,Tsawwassen,Swartz Bay,2018,04,14,13,00,Spirit of Vancouver Island,96
4,Swartz Bay,Fulford Harbour,2018,04,22,15,00,Skeena Queen,102
4,Swartz Bay,Fulford Harbour,2018,04,10,13,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2018,04,17,20,15,Queen of Alberni,125
2,Departure Bay,Horseshoe Bay,2018,04,30,22,10,Queen of Oak Bay,106
4,Swartz Bay,Fulford Harbour,2018,04,04,09,00,Skeena Queen,30
30,Duke Point,Tsawwassen,2018,04,16,22,45,Queen of Alberni,120
1,Swartz Bay,Tsawwassen,2018,04,16,15,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,04,28,22,00,Queen of Capilano,18
1,Swartz Bay,Tsawwassen,2018,04,13,18,00,Queen of New Westminster,90
8,Horseshoe Bay,Bowen Island,2018,04,29,11,25,Queen of Capilano,23
1,Tsawwassen,Swartz Bay,2018,04,13,14,00,Coastal Inspiration,90
30,Tsawwassen,Duke Point,2018,04,27,05,15,Queen of Alberni,129
1,Swartz Bay,Tsawwassen,2018,04,19,15,00,Spirit of Vancouver Island,88
8,Horseshoe Bay,Bowen Island,2018,04,07,10,15,Queen of Capilano,19
8,Horseshoe Bay,Bowen Island,2018,04,15,16,35,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,04,19,22,10,Queen of Cowichan,108
4,Swartz Bay,Fulford Harbour,2018,04,11,07,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2018,04,14,05,15,Queen of Alberni,113
1,Tsawwassen,Swartz Bay,2018,04,04,17,00,Spirit of Vancouver Island,100
1,Swartz Bay,Tsawwassen,2018,04,26,09,00,Coastal Renaissance,88
1,Tsawwassen,Swartz Bay,2018,04,20,14,00,Coastal Inspiration,92
2,Departure Bay,Horseshoe Bay,2018,04,29,13,00,Queen of Oak Bay,112
1,Tsawwassen,Swartz Bay,2018,04,04,13,00,Spirit of Vancouver Island,94
3,Langdale,Horseshoe Bay,2018,04,20,17,25,Queen of Surrey,53
1,Tsawwassen,Swartz Bay,2018,04,06,16,00,Queen of New Westminster,98
1,Swartz Bay,Tsawwassen,2018,04,09,07,00,Spirit of Vancouver Island,86
1,Tsawwassen,Swartz Bay,2018,04,05,07,00,Coastal Renaissance,98
8,Horseshoe Bay,Bowen Island,2018,04,17,14,20,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,06,21,00,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,04,18,22,45,Queen of Alberni,120
8,Horseshoe Bay,Bowen Island,2018,04,08,05,50,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,04,21,17,30,Queen of Cowichan,44
3,Horseshoe Bay,Langdale,2018,04,08,14,10,Queen of Surrey,38
8,Horseshoe Bay,Bowen Island,2018,04,02,16,35,Queen of Capilano,23
3,Horseshoe Bay,Langdale,2018,04,13,19,50,Queen of Cowichan,40
1,Tsawwassen,Swartz Bay,2018,04,02,07,00,Coastal Celebration,92
30,Duke Point,Tsawwassen,2018,04,07,10,15,Queen of Coquitlam,121
2,Horseshoe Bay,Departure Bay,2018,04,12,13,00,Queen of Cowichan,106
3,Langdale,Horseshoe Bay,2018,04,11,06,20,Queen of Surrey,44
8,Horseshoe Bay,Bowen Island,2018,04,23,18,50,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,04,29,19,00,Skeena Queen,44
2,Departure Bay,Horseshoe Bay,2018,04,27,20,45,Queen of Surrey,139
8,Horseshoe Bay,Bowen Island,2018,04,28,15,30,Queen of Capilano,22
1,Swartz Bay,Tsawwassen,2018,04,09,21,00,Coastal Renaissance,88
2,Departure Bay,Horseshoe Bay,2018,04,07,20,45,Queen of Surrey,111
1,Swartz Bay,Tsawwassen,2018,04,04,13,00,Coastal Renaissance,92
4,Swartz Bay,Fulford Harbour,2018,04,21,15,00,Skeena Queen,30
2,Departure Bay,Horseshoe Bay,2018,04,08,08,25,Queen of Oak Bay,105
1,Swartz Bay,Tsawwassen,2018,04,05,09,00,Coastal Renaissance,96
2,Departure Bay,Horseshoe Bay,2018,04,19,20,45,Queen of Surrey,109
4,Swartz Bay,Fulford Harbour,2018,04,07,13,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,04,05,08,00,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,04,23,17,45,Queen of Coquitlam,119
2,Departure Bay,Horseshoe Bay,2018,04,19,22,10,Queen of Oak Bay,107
2,Departure Bay,Horseshoe Bay,2018,04,25,08,25,Queen of Oak Bay,105
1,Swartz Bay,Tsawwassen,2018,04,15,19,00,Spirit of Vancouver Island,94
2,Departure Bay,Horseshoe Bay,2018,04,10,22,10,Queen of Oak Bay,106
1,Tsawwassen,Swartz Bay,2018,04,01,12,00,Queen of New Westminster,88
8,Horseshoe Bay,Bowen Island,2018,04,09,05,50,Queen of Capilano,18
30,Duke Point,Tsawwassen,2018,04,04,15,15,Queen of Coquitlam,131
3,Horseshoe Bay,Langdale,2018,04,09,07,30,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2018,04,30,10,50,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,20,05,50,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,04,13,08,25,Queen of Cowichan,103
1,Tsawwassen,Swartz Bay,2018,04,12,11,00,Coastal Renaissance,96
4,Swartz Bay,Fulford Harbour,2018,04,11,11,00,Skeena Queen,37
30,Duke Point,Tsawwassen,2018,04,08,10,15,Queen of Coquitlam,123
2,Horseshoe Bay,Departure Bay,2018,04,18,08,25,Queen of Cowichan,101
3,Horseshoe Bay,Langdale,2018,04,12,22,55,Queen of Surrey,43
8,Horseshoe Bay,Bowen Island,2018,04,26,21,00,Queen of Capilano,27
2,Departure Bay,Horseshoe Bay,2018,04,02,06,15,Queen of Cowichan,103
8,Horseshoe Bay,Bowen Island,2018,04,22,22,00,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,04,12,09,05,Queen of Capilano,25
2,Departure Bay,Horseshoe Bay,2018,04,06,06,15,Queen of Cowichan,107
8,Horseshoe Bay,Bowen Island,2018,04,29,09,05,Queen of Capilano,19
30,Tsawwassen,Duke Point,2018,04,25,15,15,Queen of New Westminster,133
4,Swartz Bay,Fulford Harbour,2018,04,28,07,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2018,04,04,12,45,Queen of Coquitlam,119
30,Duke Point,Tsawwassen,2018,04,23,22,45,Queen of New Westminster,145
3,Langdale,Horseshoe Bay,2018,04,15,08,40,Queen of Surrey,42
1,Tsawwassen,Swartz Bay,2018,04,21,12,00,Queen of New Westminster,86
3,Langdale,Horseshoe Bay,2018,04,29,13,05,Queen of Surrey,39
30,Tsawwassen,Duke Point,2018,04,21,05,15,Queen of Alberni,119
2,Departure Bay,Horseshoe Bay,2018,04,21,10,40,Queen of Cowichan,104
4,Swartz Bay,Fulford Harbour,2018,04,26,11,00,Skeena Queen,30
2,Departure Bay,Horseshoe Bay,2018,04,01,06,15,Queen of Cowichan,111
2,Departure Bay,Horseshoe Bay,2018,04,07,17,55,Queen of Oak Bay,103
2,Departure Bay,Horseshoe Bay,2018,04,24,15,20,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,04,20,19,50,Queen of Cowichan,42
1,Swartz Bay,Tsawwassen,2018,04,04,15,00,Spirit of Vancouver Island,96
2,Departure Bay,Horseshoe Bay,2018,04,13,08,25,Queen of Oak Bay,107
30,Duke Point,Tsawwassen,2018,04,11,05,15,Queen of Coquitlam,125
8,Horseshoe Bay,Bowen Island,2018,04,06,05,50,Queen of Capilano,18
30,Tsawwassen,Duke Point,2018,04,12,12,45,Queen of Coquitlam,115
30,Tsawwassen,Duke Point,2018,04,07,05,15,Queen of Alberni,116
1,Tsawwassen,Swartz Bay,2018,04,07,10,00,Coastal Inspiration,88
1,Tsawwassen,Swartz Bay,2018,04,08,12,00,Queen of New Westminster,86
4,Swartz Bay,Fulford Harbour,2018,04,29,17,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,04,21,12,35,Queen of Capilano,17
8,Horseshoe Bay,Bowen Island,2018,04,13,22,00,Queen of Capilano,24
1,Tsawwassen,Swartz Bay,2018,04,03,17,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,04,16,22,10,Queen of Cowichan,106
3,Langdale,Horseshoe Bay,2018,04,09,08,40,Queen of Surrey,42
30,Duke Point,Tsawwassen,2018,04,04,20,15,Queen of Coquitlam,119
1,Swartz Bay,Tsawwassen,2018,04,13,07,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2018,04,23,11,00,Coastal Renaissance,94
30,Duke Point,Tsawwassen,2018,04,04,22,45,Queen of Alberni,120
8,Horseshoe Bay,Bowen Island,2018,04,02,05,50,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,04,24,09,05,Queen of Capilano,21
2,Horseshoe Bay,Departure Bay,2018,04,10,10,40,Queen of Oak Bay,104
1,Tsawwassen,Swartz Bay,2018,04,01,13,00,Spirit of Vancouver Island,94
3,Horseshoe Bay,Langdale,2018,04,20,22,55,Queen of Surrey,62
2,Departure Bay,Horseshoe Bay,2018,04,23,20,45,Queen of Surrey,109
8,Horseshoe Bay,Bowen Island,2018,04,06,18,50,Queen of Capilano,21
1,Swartz Bay,Tsawwassen,2018,04,19,11,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2018,04,16,20,15,Queen of Coquitlam,117
8,Horseshoe Bay,Bowen Island,2018,04,16,05,50,Queen of Capilano,26
2,Departure Bay,Horseshoe Bay,2018,04,11,06,15,Queen of Cowichan,121
30,Tsawwassen,Duke Point,2018,04,23,15,15,Queen of New Westminster,147
2,Departure Bay,Horseshoe Bay,2018,04,17,06,15,Queen of Cowichan,103
8,Horseshoe Bay,Bowen Island,2018,04,23,11,25,Queen of Capilano,17
4,Swartz Bay,Fulford Harbour,2018,04,04,15,00,Skeena Queen,36
30,Duke Point,Tsawwassen,2018,04,09,05,15,Queen of Coquitlam,123
1,Swartz Bay,Tsawwassen,2018,04,03,12,00,Coastal Renaissance,94
4,Swartz Bay,Fulford Harbour,2018,04,27,07,00,Skeena Queen,36
2,Horseshoe Bay,Departure Bay,2018,04,28,18,35,Queen of Surrey,113
8,Horseshoe Bay,Bowen Island,2018,04,15,18,50,Queen of Capilano,16
4,Swartz Bay,Fulford Harbour,2018,04,23,19,00,Skeena Queen,30
4,Swartz Bay,Fulford Harbour,2018,04,05,21,00,Skeena Queen,30
1,Tsawwassen,Swartz Bay,2018,04,02,10,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,04,26,19,00,Skeena Queen,32
30,Tsawwassen,Duke Point,2018,04,05,10,15,Queen of Alberni,119
30,Duke Point,Tsawwassen,2018,04,08,20,15,Queen of Coquitlam,139
30,Duke Point,Tsawwassen,2018,04,10,16,00,Coastal Inspiration,120
1,Swartz Bay,Tsawwassen,2018,04,22,20,00,Coastal Inspiration,90
3,Horseshoe Bay,Langdale,2018,04,02,18,30,Queen of Coquitlam,36
2,Departure Bay,Horseshoe Bay,2018,04,11,13,00,Queen of Oak Bay,108
4,Swartz Bay,Fulford Harbour,2018,04,01,11,00,Skeena Queen,32
1,Swartz Bay,Tsawwassen,2018,04,14,08,00,Coastal Inspiration,92
30,Duke Point,Tsawwassen,2018,04,23,07,45,Queen of New Westminster,127
1,Swartz Bay,Tsawwassen,2018,04,16,19,00,Spirit of Vancouver Island,90
3,Horseshoe Bay,Langdale,2018,04,05,11,55,Queen of Surrey,43
30,Tsawwassen,Duke Point,2018,04,12,10,15,Queen of Alberni,117
30,Duke Point,Tsawwassen,2018,04,13,17,45,Queen of Alberni,161
1,Tsawwassen,Swartz Bay,2018,04,21,19,00,Coastal Renaissance,90
2,Departure Bay,Horseshoe Bay,2018,04,29,15,20,Queen of Cowichan,108
2,Horseshoe Bay,Departure Bay,2018,04,04,15,45,Queen of Oak Bay,104
4,Swartz Bay,Fulford Harbour,2018,04,28,21,00,Skeena Queen,46
3,Langdale,Horseshoe Bay,2018,04,05,10,50,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,18,21,00,Queen of Capilano,16
1,Swartz Bay,Tsawwassen,2018,04,02,07,00,Spirit of Vancouver Island,94
4,Swartz Bay,Fulford Harbour,2018,04,25,19,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2018,04,12,13,00,Coastal Renaissance,90
1,Tsawwassen,Swartz Bay,2018,04,06,07,00,Coastal Renaissance,92
30,Tsawwassen,Duke Point,2018,04,09,15,15,Queen of Alberni,123
2,Departure Bay,Horseshoe Bay,2018,04,02,08,25,Queen of Oak Bay,103
3,Horseshoe Bay,Langdale,2018,04,22,14,10,Queen of Surrey,41
1,Tsawwassen,Swartz Bay,2018,04,28,10,00,Coastal Inspiration,100
1,Swartz Bay,Tsawwassen,2018,04,13,17,00,Coastal Renaissance,90
4,Swartz Bay,Fulford Harbour,2018,04,09,17,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2018,04,03,22,55,Queen of Surrey,43
30,Duke Point,Tsawwassen,2018,04,29,15,15,Queen of Coquitlam,139
3,Langdale,Horseshoe Bay,2018,04,30,13,05,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2018,04,14,08,00,Queen of Capilano,20
3,Langdale,Horseshoe Bay,2018,04,07,06,20,Queen of Surrey,42
30,Duke Point,Tsawwassen,2018,04,11,10,15,Queen of Coquitlam,115
1,Tsawwassen,Swartz Bay,2018,04,19,21,00,Spirit of Vancouver Island,92
8,Horseshoe Bay,Bowen Island,2018,04,07,22,00,Queen of Capilano,18
8,Horseshoe Bay,Bowen Island,2018,04,17,05,50,Queen of Capilano,16
30,Duke Point,Tsawwassen,2018,04,20,12,45,Queen of Alberni,119
2,Horseshoe Bay,Departure Bay,2018,04,26,20,05,Queen of Oak Bay,109
8,Horseshoe Bay,Bowen Island,2018,04,30,16,35,Queen of Capilano,19
30,Duke Point,Tsawwassen,2018,04,04,07,45,Queen of Alberni,117
1,Tsawwassen,Swartz Bay,2018,04,14,07,00,Coastal Renaissance,88
3,Horseshoe Bay,Langdale,2018,04,18,22,55,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,22,05,50,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,04,20,12,00,Queen of New Westminster,94
30,Duke Point,Tsawwassen,2018,04,13,12,45,Queen of Alberni,163
2,Departure Bay,Horseshoe Bay,2018,04,28,20,45,Queen of Surrey,109
30,Duke Point,Tsawwassen,2018,04,10,22,45,Queen of Alberni,120
2,Departure Bay,Horseshoe Bay,2018,04,15,15,20,Queen of Cowichan,106
3,Horseshoe Bay,Langdale,2018,04,14,17,30,Queen of Cowichan,40
4,Swartz Bay,Fulford Harbour,2018,04,19,21,00,Skeena Queen,90
8,Horseshoe Bay,Bowen Island,2018,04,05,16,35,Queen of Capilano,17
3,Langdale,Horseshoe Bay,2018,04,23,17,25,Queen of Surrey,43
3,Langdale,Horseshoe Bay,2018,04,21,08,40,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,02,13,00,Coastal Celebration,88
1,Swartz Bay,Tsawwassen,2018,04,07,17,00,Coastal Renaissance,102
2,Horseshoe Bay,Departure Bay,2018,04,24,06,15,Queen of Oak Bay,107
1,Tsawwassen,Swartz Bay,2018,04,15,16,00,Queen of New Westminster,86
1,Tsawwassen,Swartz Bay,2018,04,13,10,00,Coastal Inspiration,90
2,Horseshoe Bay,Departure Bay,2018,04,25,06,15,Queen of Oak Bay,105
2,Departure Bay,Horseshoe Bay,2018,04,28,17,55,Queen of Oak Bay,103
1,Swartz Bay,Tsawwassen,2018,04,09,11,00,Spirit of Vancouver Island,88
2,Departure Bay,Horseshoe Bay,2018,04,03,08,25,Queen of Oak Bay,105
30,Duke Point,Tsawwassen,2018,04,18,17,45,Queen of Alberni,123
1,Tsawwassen,Swartz Bay,2018,04,29,08,00,Queen of New Westminster,84
8,Horseshoe Bay,Bowen Island,2018,04,11,16,35,Queen of Capilano,18
3,Horseshoe Bay,Langdale,2018,04,17,11,55,Queen of Surrey,41
1,Swartz Bay,Tsawwassen,2018,04,05,19,00,Spirit of Vancouver Island,88
1,Tsawwassen,Swartz Bay,2018,04,02,13,00,Spirit of Vancouver Island,90
1,Tsawwassen,Swartz Bay,2018,04,09,21,00,Spirit of Vancouver Island,90
30,Tsawwassen,Duke Point,2018,04,23,07,45,Queen of Coquitlam,117
4,Swartz Bay,Fulford Harbour,2018,04,20,09,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2018,04,20,05,15,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,04,20,18,40,Queen of Cowichan,40
2,Horseshoe Bay,Departure Bay,2018,04,22,08,25,Queen of Cowichan,103
3,Horseshoe Bay,Langdale,2018,04,12,14,10,Queen of Surrey,46
1,Tsawwassen,Swartz Bay,2018,04,27,10,00,Coastal Inspiration,88
2,Horseshoe Bay,Departure Bay,2018,04,19,13,00,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,04,24,22,55,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,01,07,00,Spirit of Vancouver Island,98
1,Swartz Bay,Tsawwassen,2018,04,18,19,00,Spirit of Vancouver Island,106
1,Swartz Bay,Tsawwassen,2018,04,01,13,00,Coastal Celebration,92
3,Horseshoe Bay,Langdale,2018,04,01,16,20,Queen of Surrey,40
3,Langdale,Horseshoe Bay,2018,04,03,13,05,Queen of Surrey,41
8,Horseshoe Bay,Bowen Island,2018,04,01,11,25,Queen of Capilano,17
30,Tsawwassen,Duke Point,2018,04,09,16,15,Queen of New Westminster,125
2,Horseshoe Bay,Departure Bay,2018,04,29,10,40,Queen of Oak Bay,118
30,Tsawwassen,Duke Point,2018,04,25,12,45,Queen of Coquitlam,121
4,Swartz Bay,Fulford Harbour,2018,04,12,07,00,Skeena Queen,40
2,Horseshoe Bay,Departure Bay,2018,04,08,22,10,Queen of Cowichan,105
1,Swartz Bay,Tsawwassen,2018,04,20,11,00,Spirit of Vancouver Island,94
2,Departure Bay,Horseshoe Bay,2018,04,17,10,40,Queen of Cowichan,104
3,Horseshoe Bay,Langdale,2018,04,30,14,10,Queen of Surrey,44
