route,source,destination,year,month,day,hour,minute,vessel_name,duration_minutes
1,Swartz Bay,Tsawwassen,2018,01,07,19,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2018,02,14,09,00,Coastal Renaissance,90
30,Tsawwassen,Duke Point,2018,04,06,10,15,Queen of Alberni,118
2,Horseshoe Bay,Departure Bay,2018,04,01,17,05,Queen of Coquitlam,104
1,Swartz Bay,Tsawwassen,2018,03,24,11,00,Spirit of Vancouver Island,94
2,Horseshoe Bay,Departure Bay,2018,02,10,20,05,Queen of Coquitlam,103
2,Departure Bay,Horseshoe Bay,2018,03,31,10,40,Queen of Cowichan,104
2,Departure Bay,Horseshoe Bay,2018,02,04,20,45,Queen of Surrey,107
1,Swartz Bay,Tsawwassen,2018,02,13,15,00,Coastal Renaissance,94
1,Swartz Bay,Tsawwassen,2018,04,16,19,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,04,06,22,00,Queen of Capilano,16
3,Langdale,Horseshoe Bay,2018,01,05,13,05,Queen of Surrey,39
1,Swartz Bay,Tsawwassen,2018,01,11,15,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2018,02,16,15,00,Coastal Celebration,93
1,Tsawwassen,Swartz Bay,2018,01,07,14,00,Queen of New Westminster,88
3,Horseshoe Bay,Langdale,2018,03,01,14,10,Queen of Coquitlam,38
1,Swartz Bay,Tsawwassen,2018,02,07,13,00,Coastal Celebration,88
2,Horseshoe Bay,Departure Bay,2018,03,03,13,00,Queen of Cowichan,106
2,Horseshoe Bay,Departure Bay,2018,03,04,22,10,Queen of Cowichan,106
3,Horseshoe Bay,Langdale,2018,01,02,17,30,Queen of Cowichan,42
8,Horseshoe Bay,Bowen Island,2018,03,08,06,50,Queen of Capilano,30
2,Departure Bay,Horseshoe Bay,2018,04,24,17,55,Queen of Oak Bay,105
1,Swartz Bay,Tsawwassen,2018,04,30,17,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,03,25,10,15,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,03,23,07,45,Queen of Alberni,121
30,Tsawwassen,Duke Point,2018,02,14,10,15,Queen of Alberni,119
3,Horseshoe Bay,Langdale,2018,01,07,09,45,Queen of Surrey,39
1,Swartz Bay,Tsawwassen,2018,04,05,13,00,Coastal Renaissance,96
4,Swartz Bay,Fulford Harbour,2018,03,03,07,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,03,02,20,00,Queen of Capilano,20
8,Horseshoe Bay,Bowen Island,2018,01,22,05,50,Bowen Queen,18
4,Swartz Bay,Fulford Harbour,2018,03,16,17,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2018,01,12,18,35,Queen of Surrey,105
8,Horseshoe Bay,Bowen Island,2018,03,05,21,00,Queen of Capilano,20
2,Horseshoe Bay,Departure Bay,2018,01,11,20,05,Queen of Coquitlam,105
1,Tsawwassen,Swartz Bay,2018,03,20,19,00,Coastal Celebration,94
8,Horseshoe Bay,Bowen Island,2018,04,24,11,25,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,03,09,22,10,Queen of Cowichan,105
3,Horseshoe Bay,Langdale,2018,02,14,22,55,Queen of Surrey,41
3,Langdale,Horseshoe Bay,2018,02,18,13,05,Queen of Surrey,41
1,Tsawwassen,Swartz Bay,2018,02,11,07,00,Coastal Celebration,90
4,Swartz Bay,Fulford Harbour,2018,04,25,09,00,Skeena Queen,38
4,Swartz Bay,Fulford Harbour,2018,02,06,07,00,Skeena Queen,34
1,Tsawwassen,Swartz Bay,2018,02,27,09,00,Coastal Renaissance,92
2,Departure Bay,Horseshoe Bay,2018,01,23,06,15,Queen of Cowichan,105
8,Horseshoe Bay,Bowen Island,2018,02,14,21,00,Queen of Capilano,20
4,Swartz Bay,Fulford Harbour,2018,03,07,19,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,01,08,12,35,Bowen Queen,15
3,Langdale,Horseshoe Bay,2018,04,07,08,40,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,01,11,17,30,Queen of Cowichan,46
2,Departure Bay,Horseshoe Bay,2018,02,18,22,10,Queen of Coquitlam,101
2,Departure Bay,Horseshoe Bay,2018,04,21,08,25,Queen of Oak Bay,103
8,Horseshoe Bay,Bowen Island,2018,01,23,05,50,Bowen Queen,18
8,Horseshoe Bay,Bowen Island,2018,01,03,15,30,Bowen Queen,18
3,Langdale,Horseshoe Bay,2018,03,11,10,50,Queen of Coquitlam,40
3,Horseshoe Bay,Langdale,2018,01,27,07,30,Queen of Surrey,42
1,Swartz Bay,Tsawwassen,2018,04,13,21,00,Coastal Renaissance,86
1,Swartz Bay,Tsawwassen,2018,04,15,13,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,01,21,14,20,Bowen Queen,16
2,Horseshoe Bay,Departure Bay,2018,04,30,08,25,Queen of Cowichan,107
3,Horseshoe Bay,Langdale,2018,01,02,09,45,Queen of Surrey,39
8,Horseshoe Bay,Bowen Island,2018,01,06,11,25,Bowen Queen,21
30,Tsawwassen,Duke Point,2018,02,06,05,15,Queen of Alberni,119
1,Swartz Bay,Tsawwassen,2018,02,02,19,00,Coastal Renaissance,94
1,Swartz Bay,Tsawwassen,2018,04,22,17,00,Coastal Renaissance,90
3,Langdale,Horseshoe Bay,2018,01,08,17,25,Queen of Surrey,39
3,Horseshoe Bay,Langdale,2018,02,06,11,55,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2018,04,07,22,10,Queen of Cowichan,105
2,Horseshoe Bay,Departure Bay,2018,03,28,06,15,Queen of Oak Bay,103
3,Langdale,Horseshoe Bay,2018,03,01,17,25,Queen of Coquitlam,47
1,Swartz Bay,Tsawwassen,2018,03,16,08,00,Coastal Renaissance,96
30,Duke Point,Tsawwassen,2018,04,24,17,45,Queen of New Westminster,127
1,Tsawwassen,Swartz Bay,2018,04,08,09,00,Spirit of Vancouver Island,88
8,Horseshoe Bay,Bowen Island,2018,03,31,05,50,Queen of Capilano,16
3,Langdale,Horseshoe Bay,2018,01,28,06,20,Queen of Surrey,42
30,Tsawwassen,Duke Point,2018,02,26,10,15,Queen of Alberni,119
4,Swartz Bay,Fulford Harbour,2018,04,15,19,00,Skeena Queen,28
1,Swartz Bay,Tsawwassen,2018,02,21,17,00,Coastal Celebration,106
4,Swartz Bay,Fulford Harbour,2018,04,01,19,00,Skeena Queen,32
2,Departure Bay,Horseshoe Bay,2018,04,10,20,45,Queen of Surrey,107
30,Duke Point,Tsawwassen,2018,02,24,10,15,Coastal Inspiration,121
2,Horseshoe Bay,Departure Bay,2018,01,09,08,25,Queen of Cowichan,105
8,Horseshoe Bay,Bowen Island,2018,01,18,10,15,Bowen Queen,15
2,Horseshoe Bay,Departure Bay,2018,02,28,08,25,Queen of Cowichan,105
1,Swartz Bay,Tsawwassen,2018,01,24,19,00,Spirit of Vancouver Island,92
4,Swartz Bay,Fulford Harbour,2018,02,08,17,00,Skeena Queen,29
1,Swartz Bay,Tsawwassen,2018,03,29,17,00,Coastal Celebration,90
1,Tsawwassen,Swartz Bay,2018,03,12,19,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,03,31,16,35,Queen of Capilano,19
8,Horseshoe Bay,Bowen Island,2018,03,29,21,00,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,04,25,22,10,Queen of Cowichan,107
3,Horseshoe Bay,Langdale,2018,04,08,14,10,Queen of Surrey,38
3,Langdale,Horseshoe Bay,2018,01,12,20,55,Queen of Cowichan,43
30,Tsawwassen,Duke Point,2018,02,15,07,45,Coastal Inspiration,117
4,Swartz Bay,Fulford Harbour,2018,01,31,21,00,Skeena Queen,38
2,Horseshoe Bay,Departure Bay,2018,01,27,20,05,Queen of Coquitlam,103
1,Swartz Bay,Tsawwassen,2018,03,15,07,00,Spirit of Vancouver Island,90
2,Horseshoe Bay,Departure Bay,2018,03,19,15,45,Queen of Oak Bay,105
2,Horseshoe Bay,Departure Bay,2018,02,20,15,45,Queen of Oak Bay,105
3,Langdale,Horseshoe Bay,2018,02,21,17,25,Queen of Coquitlam,35
1,Tsawwassen,Swartz Bay,2018,02,05,09,00,Coastal Renaissance,92
8,Horseshoe Bay,Bowen Island,2018,02,04,12,35,Bowen Queen,19
3,Langdale,Horseshoe Bay,2018,02,08,15,15,Queen of Surrey,43
3,Horseshoe Bay,Langdale,2018,03,10,22,55,Queen of Coquitlam,41
1,Swartz Bay,Tsawwassen,2018,03,23,17,00,Coastal Celebration,88
2,Departure Bay,Horseshoe Bay,2018,04,01,20,45,Queen of Surrey,109
30,Tsawwassen,Duke Point,2018,03,12,10,15,Queen of Alberni,123
1,Tsawwassen,Swartz Bay,2018,04,29,10,00,Coastal Inspiration,94
30,Tsawwassen,Duke Point,2018,01,28,17,45,Coastal Inspiration,120
2,Horseshoe Bay,Departure Bay,2018,03,27,18,35,Queen of Coquitlam,105
1,Swartz Bay,Tsawwassen,2018,04,12,17,00,Coastal Renaissance,108
1,Tsawwassen,Swartz Bay,2018,03,01,14,00,Coastal Renaissance,96
4,Swartz Bay,Fulford Harbour,2018,01,20,17,00,Skeena Queen,28
3,Horseshoe Bay,Langdale,2018,03,18,14,10,Queen of Coquitlam,40
1,Swartz Bay,Tsawwassen,2018,01,12,16,00,Queen of New Westminster,86
3,Horseshoe Bay,Langdale,2018,02,17,11,55,Queen of Surrey,39
30,Duke Point,Tsawwassen,2018,01,02,15,15,Coastal Inspiration,119
3,Horseshoe Bay,Langdale,2018,02,27,14,10,Queen of Coquitlam,39
3,Langdale,Horseshoe Bay,2018,04,12,10,50,Queen of Surrey,42
2,Horseshoe Bay,Departure Bay,2018,01,31,08,25,Queen of Cowichan,99
8,Horseshoe Bay,Bowen Island,2018,04,16,12,35,Queen of Capilano,17
3,Horseshoe Bay,Langdale,2018,03,30,19,50,Queen of Cowichan,44
8,Horseshoe Bay,Bowen Island,2018,02,05,10,15,Bowen Queen,17
2,Horseshoe Bay,Departure Bay,2018,01,06,10,40,Queen of Coquitlam,106
2,Departure Bay,Horseshoe Bay,2018,04,14,15,20,Queen of Cowichan,100
1,Swartz Bay,Tsawwassen,2018,01,31,13,00,Coastal Celebration,86
30,Tsawwassen,Duke Point,2018,04,08,12,45,Queen of Coquitlam,123
30,Duke Point,Tsawwassen,2018,03,15,22,45,Queen of Alberni,120
30,Duke Point,Tsawwassen,2018,04,23,07,45,Queen of New Westminster,127
2,Departure Bay,Horseshoe Bay,2018,04,04,15,20,Queen of Cowichan,106
8,Horseshoe Bay,Bowen Island,2018,04,17,14,20,Queen of Capilano,20
1,Tsawwassen,Swartz Bay,2018,02,26,19,00,Coastal Celebration,104
8,Horseshoe Bay,Bowen Island,2018,01,05,14,20,Bowen Queen,20
30,Tsawwassen,Duke Point,2018,04,10,10,15,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,04,30,17,25,Queen of Surrey,71
3,Horseshoe Bay,Langdale,2018,02,04,19,50,Queen of Cowichan,43
2,Horseshoe Bay,Departure Bay,2018,03,10,22,10,Queen of Cowichan,105
30,Duke Point,Tsawwassen,2018,02,06,10,15,Coastal Inspiration,123
30,Duke Point,Tsawwassen,2018,03,09,07,45,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2018,04,12,18,50,Queen of Capilano,24
3,Horseshoe Bay,Langdale,2018,04,24,19,50,Queen of Cowichan,42
2,Horseshoe Bay,Departure Bay,2018,02,22,20,05,Queen of Oak Bay,105
2,Horseshoe Bay,Departure Bay,2018,02,10,10,40,Queen of Coquitlam,102
2,Departure Bay,Horseshoe Bay,2018,01,14,15,20,Queen of Cowichan,110
2,Departure Bay,Horseshoe Bay,2018,03,04,10,40,Queen of Cowichan,106
3,Langdale,Horseshoe Bay,2018,02,27,08,40,Queen of Coquitlam,42
8,Horseshoe Bay,Bowen Island,2018,01,16,21,00,Bowen Queen,20
2,Departure Bay,Horseshoe Bay,2018,03,15,10,40,Queen of Cowichan,106
4,Swartz Bay,Fulford Harbour,2018,02,16,19,00,Skeena Queen,32
2,Horseshoe Bay,Departure Bay,2018,02,09,22,10,Queen of Cowichan,102
3,Langdale,Horseshoe Bay,2018,04,18,13,05,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2018,02,11,08,25,Queen of Cowichan,105
3,Horseshoe Bay,Langdale,2018,04,11,11,55,Queen of Surrey,42
30,Tsawwassen,Duke Point,2018,04,13,20,15,Queen of Alberni,161
8,Horseshoe Bay,Bowen Island,2018,04,14,06,50,Queen of Capilano,24
1,Swartz Bay,Tsawwassen,2018,03,10,07,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,03,02,12,35,Queen of Capilano,15
3,Horseshoe Bay,Langdale,2018,04,13,22,55,Queen of Surrey,43
8,Horseshoe Bay,Bowen Island,2018,01,15,18,50,Bowen Queen,20
30,Tsawwassen,Duke Point,2018,04,27,22,45,Queen of Coquitlam,155
4,Swartz Bay,Fulford Harbour,2018,03,09,11,00,Skeena Queen,28
30,Tsawwassen,Duke Point,2018,03,06,05,15,Queen of Alberni,125
30,Tsawwassen,Duke Point,2018,03,11,15,15,Queen of Alberni,124
2,Departure Bay,Horseshoe Bay,2018,04,19,13,00,Queen of Oak Bay,106
30,Duke Point,Tsawwassen,2018,04,23,15,15,Queen of Coquitlam,121
30,Duke Point,Tsawwassen,2018,02,12,10,15,Coastal Inspiration,131
2,Horseshoe Bay,Departure Bay,2018,02,13,18,35,Queen of Surrey,107
4,Swartz Bay,Fulford Harbour,2018,04,05,19,00,Skeena Queen,34
1,Swartz Bay,Tsawwassen,2018,03,26,12,00,Coastal Renaissance,92
4,Swartz Bay,Fulford Harbour,2018,03,29,09,00,Skeena Queen,30
3,Langdale,Horseshoe Bay,2018,03,23,08,40,Queen of Coquitlam,42
1,Swartz Bay,Tsawwassen,2018,04,30,19,00,Spirit of Vancouver Island,94
4,Swartz Bay,Fulford Harbour,2018,03,23,07,00,Skeena Queen,28
3,Horseshoe Bay,Langdale,2018,04,08,11,55,Queen of Surrey,40
30,Duke Point,Tsawwassen,2018,04,06,12,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,02,11,11,25,Queen of Capilano,19
1,Swartz Bay,Tsawwassen,2018,04,04,13,00,Coastal Renaissance,92
3,Horseshoe Bay,Langdale,2018,04,12,17,30,Queen of Cowichan,46
3,Horseshoe Bay,Langdale,2018,02,03,09,45,Queen of Surrey,43
2,Horseshoe Bay,Departure Bay,2018,03,11,20,05,Queen of Oak Bay,111
30,Tsawwassen,Duke Point,2018,02,06,12,45,Coastal Inspiration,118
2,Departure Bay,Horseshoe Bay,2018,04,12,13,00,Queen of Oak Bay,104
2,Horseshoe Bay,Departure Bay,2018,04,19,06,15,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,02,27,13,00,Skeena Queen,28
1,Swartz Bay,Tsawwassen,2018,02,01,11,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2018,02,01,07,00,Coastal Celebration,92
1,Tsawwassen,Swartz Bay,2018,04,22,21,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2018,02,21,10,15,Coastal Inspiration,121
1,Tsawwassen,Swartz Bay,2018,04,23,13,00,Spirit of Vancouver Island,92
2,Horseshoe Bay,Departure Bay,2018,03,22,20,05,Queen of Oak Bay,105
8,Horseshoe Bay,Bowen Island,2018,01,23,22,00,Bowen Queen,20
3,Langdale,Horseshoe Bay,2018,02,02,17,25,Queen of Surrey,51
3,Langdale,Horseshoe Bay,2018,01,28,18,40,Queen of Cowichan,42
8,Horseshoe Bay,Bowen Island,2018,01,31,20,00,Bowen Queen,21
30,Tsawwassen,Duke Point,2018,02,28,17,45,Coastal Inspiration,133
3,Langdale,Horseshoe Bay,2018,01,29,13,05,Queen of Surrey,39
1,Tsawwassen,Swartz Bay,2018,04,03,07,00,Coastal Celebration,92
30,Duke Point,Tsawwassen,2018,04,05,15,15,Queen of Coquitlam,125
4,Swartz Bay,Fulford Harbour,2018,04,21,17,00,Skeena Queen,30
30,Tsawwassen,Duke Point,2018,04,17,10,15,Queen of Alberni,121
30,Duke Point,Tsawwassen,2018,01,18,12,45,Queen of Alberni,119
3,Horseshoe Bay,Langdale,2018,02,12,19,50,Queen of Cowichan,44
8,Horseshoe Bay,Bowen Island,2018,03,05,22,00,Queen of Capilano,33
2,Horseshoe Bay,Departure Bay,2018,01,01,15,10,Queen of Oak Bay,100
1,Swartz Bay,Tsawwassen,2018,03,16,07,00,Spirit of Vancouver Island,88
1,Swartz Bay,Tsawwassen,2018,02,07,15,00,Coastal Renaissance,88
30,Duke Point,Tsawwassen,2018,02,24,07,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,02,05,05,50,Bowen Queen,18
4,Swartz Bay,Fulford Harbour,2018,03,06,17,00,Skeena Queen,30
3,Horseshoe Bay,Langdale,2018,03,28,19,50,Queen of Cowichan,48
3,Horseshoe Bay,Langdale,2018,01,23,16,20,Queen of Surrey,39
8,Horseshoe Bay,Bowen Island,2018,02,13,08,00,Queen of Capilano,22
8,Horseshoe Bay,Bowen Island,2018,01,02,21,00,Bowen Queen,18
3,Langdale,Horseshoe Bay,2018,04,04,15,15,Queen of Surrey,43
30,Duke Point,Tsawwassen,2018,02,04,15,15,Coastal Inspiration,115
4,Swartz Bay,Fulford Harbour,2018,04,17,11,00,Skeena Queen,38
2,Departure Bay,Horseshoe Bay,2018,01,13,06,15,Queen of Cowichan,105
8,Horseshoe Bay,Bowen Island,2018,01,05,11,25,Bowen Queen,21
2,Horseshoe Bay,Departure Bay,2018,02,25,06,15,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,02,17,11,00,Skeena Queen,30
2,Horseshoe Bay,Departure Bay,2018,01,02,10,40,Queen of Oak Bay,108
8,Horseshoe Bay,Bowen Island,2018,04,20,08,00,Queen of Capilano,20
3,Horseshoe Bay,Langdale,2018,04,09,16,20,Queen of Surrey,39
2,Horseshoe Bay,Departure Bay,2018,01,26,08,25,Queen of Cowichan,97
3,Horseshoe Bay,Langdale,2018,01,22,19,50,Queen of Cowichan,44
3,Langdale,Horseshoe Bay,2018,04,25,20,55,Queen of Cowichan,43
2,Horseshoe Bay,Departure Bay,2018,01,28,10,40,Queen of Coquitlam,104
8,Horseshoe Bay,Bowen Island,2018,02,22,05,50,Queen of Capilano,20
3,Langdale,Horseshoe Bay,2018,04,04,06,20,Queen of Surrey,40
8,Horseshoe Bay,Bowen Island,2018,03,20,10,15,Queen of Capilano,35
1,Swartz Bay,Tsawwassen,2018,01,27,11,00,Coastal Renaissance,90
3,Langdale,Horseshoe Bay,2018,02,17,08,40,Queen of Surrey,42
8,Horseshoe Bay,Bowen Island,2018,04,21,15,30,Queen of Capilano,18
4,Swartz Bay,Fulford Harbour,2018,02,03,15,00,Skeena Queen,32
4,Swartz Bay,Fulford Harbour,2018,04,22,13,00,Skeena Queen,120
1,Tsawwassen,Swartz Bay,2018,02,27,11,00,Coastal Celebration,90
1,Swartz Bay,Tsawwassen,2018,01,17,15,00,Coastal Renaissance,97
30,Duke Point,Tsawwassen,2018,01,30,07,45,Queen of Alberni,117
8,Horseshoe Bay,Bowen Island,2018,02,06,22,00,Bowen Queen,18
2,Horseshoe Bay,Departure Bay,2018,02,06,13,00,Queen of Cowichan,102
2,Departure Bay,Horseshoe Bay,2018,02,20,22,10,Queen of Oak Bay,102
8,Horseshoe Bay,Bowen Island,2018,01,14,10,15,Bowen Queen,17
1,Tsawwassen,Swartz Bay,2018,04,30,19,00,Coastal Renaissance,94
4,Swartz Bay,Fulford Harbour,2018,01,26,21,00,Skeena Queen,28
3,Horseshoe Bay,Langdale,2018,01,31,22,55,Queen of Surrey,41
1,Tsawwassen,Swartz Bay,2018,03,29,21,00,Spirit of Vancouver Island,94
1,Swartz Bay,Tsawwassen,2018,02,14,21,00,Coastal Celebration,86
3,Horseshoe Bay,Langdale,2018,01,16,14,10,Queen of Surrey,40
3,Horseshoe Bay,Langdale,2018,03,08,16,20,Queen of Coquitlam,41
2,Horseshoe Bay,Departure Bay,2018,02,23,13,00,Queen of Cowichan,108
30,Duke Point,Tsawwassen,2018,01,09,22,45,Queen of Alberni,120
2,Horseshoe Bay,Departure Bay,2018,03,12,20,05,Queen of Oak Bay,107
1,Swartz Bay,Tsawwassen,2018,04,07,15,00,Spirit of Vancouver Island,90
2,Horseshoe Bay,Departure Bay,2018,01,20,20,05,Queen of Coquitlam,105
1,Swartz Bay,Tsawwassen,2018,01,30,13,00,Coastal Celebration,88
3,Langdale,Horseshoe Bay,2018,03,19,20,55,Queen of Cowichan,41
8,Horseshoe Bay,Bowen Island,2018,04,02,09,05,Queen of Capilano,17
30,Duke Point,Tsawwassen,2018,03,20,20,15,Coastal Inspiration,121
1,Swartz Bay,Tsawwassen,2018,02,10,15,00,Spirit of Vancouver Island,98
2,Departure Bay,Horseshoe Bay,2018,03,30,13,00,Queen of Oak Bay,106
4,Swartz Bay,Fulford Harbour,2018,04,13,09,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,03,23,09,05,Queen of Capilano,21
3,Horseshoe Bay,Langdale,2018,03,06,16,20,Queen of Coquitlam,40
4,Swartz Bay,Fulford Harbour,2018,03,30,07,00,Skeena Queen,30
8,Horseshoe Bay,Bowen Island,2018,03,28,11,25,Queen of Capilano,19
8,Horseshoe Bay,Bowen Island,2018,04,11,17,45,Queen of Capilano,17
3,Horseshoe Bay,Langdale,2018,04,22,07,30,Queen of Surrey,44
8,Horseshoe Bay,Bowen Island,2018,02,18,18,50,Queen of Capilano,18
2,Horseshoe Bay,Departure Bay,2018,02,06,15,45,Queen of Coquitlam,105
1,Swartz Bay,Tsawwassen,2018,03,08,15,00,Spirit of Vancouver Island,90
8,Horseshoe Bay,Bowen Island,2018,04,02,15,30,Queen of Capilano,20
1,Swartz Bay,Tsawwassen,2018,02,28,11,00,Coastal Renaissance,92
1,Tsawwassen,Swartz Bay,2018,02,05,21,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,01,31,16,35,Bowen Queen,11
2,Horseshoe Bay,Departure Bay,2018,04,26,18,35,Queen of Surrey,135
3,Horseshoe Bay,Langdale,2018,04,13,17,30,Queen of Cowichan,50
1,Tsawwassen,Swartz Bay,2018,03,17,17,00,Spirit of Vancouver Island,90
1,Swartz Bay,Tsawwassen,2018,04,03,21,00,Coastal Celebration,89
3,Horseshoe Bay,Langdale,2018,01,23,11,55,Queen of Surrey,42
2,Horseshoe Bay,Departure Bay,2018,03,22,10,40,Queen of Oak Bay,104
8,Horseshoe Bay,Bowen Island,2018,04,30,06,50,Queen of Capilano,20
30,Tsawwassen,Duke Point,2018,02,26,15,15,Queen of Alberni,119
3,Langdale,Horseshoe Bay,2018,03,08,06,20,Queen of Coquitlam,42
3,Langdale,Horseshoe Bay,2018,01,29,18,40,Queen of Cowichan,42
8,Horseshoe Bay,Bowen Island,2018,02,11,10,15,Queen of Capilano,19
30,Tsawwassen,Duke Point,2018,01,08,20,15,Queen of Alberni,121
30,Duke Point,Tsawwassen,2018,01,06,12,45,Queen of Alberni,117
1,Swartz Bay,Tsawwassen,2018,01,08,15,00,Coastal Renaissance,92
2,Departure Bay,Horseshoe Bay,2018,01,03,20,45,Queen of Surrey,107
8,Horseshoe Bay,Bowen Island,2018,01,12,11,25,Bowen Queen,19
1,Tsawwassen,Swartz Bay,2018,03,31,10,00,Coastal Renaissance,90
8,Horseshoe Bay,Bowen Island,2018,02,10,15,30,Queen of Capilano,20
2,Horseshoe Bay,Departure Bay,2018,03,20,20,05,Queen of Oak Bay,107
1,Tsawwassen,Swartz Bay,2018,02,10,09,00,Spirit of Vancouver Island,92
1,Swartz Bay,Tsawwassen,2018,03,01,15,00,Spirit of Vancouver Island,96
4,Swartz Bay,Fulford Harbour,2018,02,04,09,00,Skeena Queen,32
8,Horseshoe Bay,Bowen Island,2018,03,25,18,50,Queen of Capilano,22
2,Horseshoe Bay,Departure Bay,2018,01,17,10,40,Queen of Coquitlam,106
30,Duke Point,Tsawwassen,2018,03,16,20,15,Coastal Inspiration,113
2,Departure Bay,Horseshoe Bay,2018,04,29,08,25,Queen of Oak Bay,105
2,Departure Bay,Horseshoe Bay,2018,02,25,10,40,Queen of Cowichan,106
8,Horseshoe Bay,Bowen Island,2018,02,08,17,45,Queen of Capilano,19
1,Tsawwassen,Swartz Bay,2018,03,18,17,00,Spirit of Vancouver Island,92
30,Duke Point,Tsawwassen,2018,02,23,12,45,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,03,07,18,50,Queen of Capilano,18
1,Tsawwassen,Swartz Bay,2018,03,06,19,00,Coastal Celebration,92
4,Swartz Bay,Fulford Harbour,2018,02,22,17,00,Skeena Queen,30
1,Swartz Bay,Tsawwassen,2018,04,04,15,00,Spirit of Vancouver Island,96
3,Horseshoe Bay,Langdale,2018,02,07,17,30,Queen of Cowichan,44
30,Duke Point,Tsawwassen,2018,02,11,17,45,Queen of Alberni,119
30,Tsawwassen,Duke Point,2018,02,01,12,45,Coastal Inspiration,106
4,Swartz Bay,Fulford Harbour,2018,01,14,21,00,Skeena Queen,26
1,Swartz Bay,Tsawwassen,2018,01,20,17,00,Coastal Celebration,92
8,Horseshoe Bay,Bowen Island,2018,04,21,21,00,Queen of Capilano,17
2,Horseshoe Bay,Departure Bay,2018,01,14,22,10,Queen of Cowichan,101
30,Duke Point,Tsawwassen,2018,03,08,10,15,Coastal Inspiration,119
1,Tsawwassen,Swartz Bay,2018,02,20,11,00,Coastal Celebration,88
2,Departure Bay,Horseshoe Bay,2018,02,13,10,40,Queen of Cowichan,106
2,Horseshoe Bay,Departure Bay,2018,03,12,15,45,Queen of Oak Bay,107
1,Tsawwassen,Swartz Bay,2018,03,27,15,00,Coastal Celebration,90
3,Langdale,Horseshoe Bay,2018,03,23,20,55,Queen of Cowichan,57
2,Departure Bay,Horseshoe Bay,2018,02,13,22,10,Queen of Coquitlam,102
2,Horseshoe Bay,Departure Bay,2018,01,26,18,35,Queen of Surrey,107
2,Horseshoe Bay,Departure Bay,2018,02,28,15,45,Queen of Oak Bay,105
4,Swartz Bay,Fulford Harbour,2018,03,21,15,00,Skeena Queen,34
8,Horseshoe Bay,Bowen Island,2018,01,18,14,20,Bowen Queen,16
3,Horseshoe Bay,Langdale,2018,02,01,14,10,Queen of Surrey,41
30,Duke Point,Tsawwassen,2018,01,02,10,15,Coastal Inspiration,125
2,Departure Bay,Horseshoe Bay,2018,01,21,13,00,Queen of Coquitlam,142
30,Tsawwassen,Duke Point,2018,01,02,05,15,Queen of Alberni,119
8,Horseshoe Bay,Bowen Island,2018,04,03,05,50,Queen of Capilano,18
3,Langdale,Horseshoe Bay,2018,04,24,06,20,Queen of Surrey,42
3,Horseshoe Bay,Langdale,2018,04,21,19,50,Queen of Cowichan,42
1,Swartz Bay,Tsawwassen,2018,03,16,17,00,Coastal Celebration,90
8,Horseshoe Bay,Bowen Island,2018,02,26,11,25,Queen of Capilano,19
30,Tsawwassen,Duke Point,2018,04,05,16,15,Queen of New Westminster,121
2,Departure Bay,Horseshoe Bay,2018,02,24,13,00,Queen of Oak Bay,104
1,Swartz Bay,Tsawwassen,2018,01,28,21,00,Coastal Celebration,82
8,Horseshoe Bay,Bowen Island,2018,04,23,18,50,Queen of Capilano,18
30,Tsawwassen,Duke Point,2018,01,12,22,45,Coastal Inspiration,120
3,Horseshoe Bay,Langdale,2018,01,31,09,45,Queen of Surrey,43
2,Horseshoe Bay,Departure Bay,2018,04,30,15,45,Queen of Oak Bay,105
1,Tsawwassen,Swartz Bay,2018,01,02,21,00,Spirit of Vancouver Island,90
